source_id,ra,dec,phot_g_mean_mag
4447348307551626624,253.5017194336191,10.165206239842995,4.326058
1762513222314906752,310.86462803135805,15.074387647430187,4.329188
3315870440783129600,88.11013009741379,1.8551024303849013,4.3293777
4900927434176620160,7.886938172552418,-62.95846123879345,4.3299294
5129338021224785408,41.277321981998256,-18.572408740298428,4.3308682
4640087816818486528,42.618003751913996,-75.0670648776236,4.331589
5389799921983524864,165.03873936400242,-42.22584092354663,4.33338
2696225097987563136,331.42025109697937,5.058980899864561,4.3352814
450113435913489792,52.478079028412495,58.878746215239254,4.3358145
4091210409716888704,276.3376932811808,-20.54179149653547,4.336602
1985791121590368640,346.0469090829516,50.052835828247595,4.337494
1234775751543356928,221.30997540798023,16.96404317675555,4.3405294
5241038575754368896,166.63474912463454,-62.42407286277583,4.341425
1284257623084916480,218.67103773973483,29.745711934026136,4.341964
6722114239093474048,278.3759666578984,-42.31260126945458,4.342406
425940947659705600,14.165468052948397,59.18085526702047,4.345562
2565225915399877760,22.547614365034757,6.1436182090319225,4.3468328
6269720523431409536,215.7730408855676,-27.754537676794513,4.3472896
6538585991555664128,353.2432610362609,-37.81817781321421,4.3475127
671137503843195392,114.86916409899563,17.67451650749862,4.3481183
4815660547961306112,70.13963424554842,-41.86408761019901,4.3509507
125903706403870976,49.68262455972324,34.222617549318464,4.3523316
1244571953471006720,206.8133909945028,17.457173637726076,4.356021
4710091076458784768,13.40851727275679,-62.87134356498497,4.356992
5713807856749312512,122.25676600732773,-19.245052108300168,4.3570156
2099679223187100800,288.4395266225376,39.14595982166891,4.358041
1966944805097205120,325.0466635666042,43.273906597881656,4.358688
5251851860296275968,157.2188913747353,-64.17227225037759,4.3596005
2235649675799721088,298.98066958686695,58.84587532961797,4.3607206
1389780502781841536,232.73239370968219,40.83301114019052,4.3609033
5270986008289935232,121.98211396646732,-68.61693180640187,4.3659434
2135110401277424384,294.1105137988449,50.22227321404957,4.371612
1328712355665456000,245.5892955765601,33.798882352399026,4.37462
3345317492480532352,91.89305773198312,14.768382155407096,4.3757653
1377362206141270272,233.81230263657977,39.01010561625507,4.375866
5899234960867291776,218.15419586816392,-50.45723372490749,4.37895
2290599311287582464,302.2225209056655,77.7115303856395,4.382442
5509770796785820416,108.13922367542023,-46.758827129126175,4.38301
4075705783885296640,283.5424275644015,-22.74487557817089,4.383552
4481492679086077312,271.82653939163356,8.73399844914787,4.383688
6013425703029987712,234.94161333458936,-34.41197080109512,4.385198
5811760117856643072,260.49738392209514,-67.7707042097262,4.387793
3481856770562333184,173.2253831535227,-31.087196319026326,4.388352
2790237499690691840,17.863600155794938,21.03460379402876,4.3905344
294090536905167744,18.437358327088983,24.583606368410475,4.391385
1206609252938919296,242.90837791130033,23.494748184678972,4.393531
3344466195602497536,92.98499231311342,14.208678690697223,4.3984027
5198926661906152320,161.4448613788698,-80.54016006425408,4.399862
2032457178261396736,294.8441991156026,30.153480944944825,4.4000697
5593345912571693824,112.67744619582737,-30.962275845942536,4.4038615
5134765416778736512,29.167801413987608,-22.52689417375069,4.4074054
3310973422151441024,66.65150724381539,14.713647035052777,4.4098325
1207119666851399040,231.4474282905751,15.428001727890996,4.413493
4184011836737423872,290.4317644126162,-15.955043447580321,4.414471
882055857328202112,116.87625619458441,33.4155709365502,4.415376
3101299681479856128,105.4848645988367,-5.722032644277467,4.417954
4697508196671120000,28.73476833435093,-67.64697694696969,4.4194345
5612323414549657728,114.70770724641433,-26.803750887424282,4.4215617
747570290871415680,151.8576283862173,35.24469813102067,4.4239016
1384195086792268800,238.17156439238116,42.45431545672387,4.424265
2892302930717628288,97.0424607538235,-32.57995519114459,4.4270487
958039566870687488,99.83261001191966,42.48862921137345,4.4310064
3537996837843690496,167.914532393726,-22.826305431721114,4.4335775
478740423733113728,73.02213088188175,63.505003588919166,4.4339333
1378163509599547520,242.24262530313655,36.49234736794184,4.4341764
6471630024096107008,311.01085387228005,-51.921213220706434,4.435362
1511173389717021312,212.07169275631188,49.45843223129938,4.4359074
5537733610870346880,118.16097771908365,-38.86279730944278,4.436491
3946945413106333696,185.17876326802073,17.79326400102279,4.437253
3324424744330466304,98.22594198368961,7.332948162884764,4.4379134
1990723839987250176,348.1381289460739,49.40663255425639,4.438951
4539829158279285504,259.65416068684664,10.864040541800598,4.4389596
6611527455503953536,332.1080731798732,-34.044060951505884,4.440129
1018881764347586304,143.70547859236333,52.05131762281671,4.4407907
1962865754393950080,331.5080807195988,45.01427579292849,4.4421763
3237714611660197632,82.69608787459276,5.94797291098625,4.442832
5492385009689408640,113.91567278454689,-52.53388739025798,4.4440374
4092338405542143488,280.7295261408946,-19.28435988939518,4.4444084
261179370751370752,74.32147266874314,53.752138195771224,4.4494414
6463748969563201152,319.96742118214337,-53.44972146066485,4.449587
2501083018375563776,35.485896695153116,0.3956388210178185,4.452819
4785279186259228032,76.24219619490037,-49.577843913965815,4.454087
3363781591243895040,110.486637288396,20.443552830396566,4.4577756
5726736979617591808,122.8178102812069,-12.926959451751904,4.458358
474610073947130368,59.28452023934915,61.10882789355552,4.4589205
6485326438580933888,359.97959090235906,-65.57723626802995,4.459122
4537855878510208000,281.5187513158248,26.662234831143955,4.460252
4263490687602407936,291.6295360769325,0.33856060777582986,4.460513
964447005240879872,100.77044199727958,44.524315844628944,4.462248
5636377945815560192,140.80039902026272,-28.833758615992597,4.4627023
5964806394061262976,253.4266679331016,-43.05111433148434,4.462919
387855445413939968,9.193273173613676,44.488732461091416,4.462927
2913152694837288192,91.43981189014927,-24.19562687012799,4.4638066
1511793067598402944,213.3713100908404,51.789924726280425,4.464427
2247469838114355200,300.36903172103445,64.82092331285595,4.4647875
3604865252393354112,201.86262149636423,-15.973488519071648,4.4660563
3224479171721217280,84.79643988939736,4.121470907332876,4.466577
5837798614783548288,181.1921448685118,-76.51885920330143,4.466885
650828355848334080,126.68299510475792,12.654147928033563,4.4691615
2662057224398507264,345.96927615728106,3.8200026269054823,4.4705973
2707420359741156864,336.9650270544257,4.694306820292252,4.470701
5869474548409857024,200.65778408454227,-60.988477035870154,4.471185
4368415982703664128,259.15271998728053,-0.44555723708382905,4.4714484
5873439421661664128,229.41208654541765,-63.61042600805936,4.4717035
5956089985601040512,269.1975454005944,-44.342329479346624,4.472706
2419885149815948416,355.6810580618538,-14.545199890201895,4.4737144
5747442879511136640,130.00576107398857,-12.475365708168107,4.475735
6836557216095979136,325.66530439777097,-18.8663579672892,4.476236
5423960064637139200,139.09596184932082,-44.265706988386576,4.4766154
3247046373003772032,58.57304137139086,-2.954732906896812,4.479679
1232381564974461184,214.9378241868193,16.307211140997428,4.4803
1237090738916392704,222.8480514738455,19.100269640072455,4.4804826
5572962581890940160,92.54322931460091,-40.353461438412936,4.480907
460022372142253696,46.38494302170412,56.7060289454936,4.4813848
5251098523021221376,144.83715413470756,-61.327959045828244,4.4816127
2700204093129584128,325.56442887279786,5.680114688972733,4.4819307
2942242508332433152,91.92355104726148,-19.16561323870943,4.4822264
5896820467691187968,212.47730977943647,-53.439350525474744,4.4826813
5351701122540337792,156.85189911483013,-57.63878871978393,4.483113
5942012246713512704,246.7959273667639,-47.55488377313997,4.4848747
1845878713633577344,313.64014476986824,28.057618564750896,4.486922
6830611400810571648,324.27018611632684,-19.46600901109967,4.4908075
375010813139050368,12.453654360590372,41.07882781020357,4.4909096
5622922534836821120,138.93790990987128,-37.413178249788615,4.496167
6710148975598716544,279.8962982612721,-43.18607216488686,4.4999523
3814913686020080384,165.14025819077432,3.617427696037374,4.501623
1451072022557616000,209.14256200431043,27.491866867445157,4.5035706
4177224620176470912,270.1215640302489,-3.6904755879023337,4.5056276
3164322073068316800,115.51340060203538,14.208461835326624,4.508947
1999776222304976384,336.1290951420093,49.4763771500571,4.509516
1072397056855672064,160.76684476610595,69.07615633317296,4.5108
1372702716380418688,237.80799964337655,35.65583336071889,4.511343
3230572046686872192,67.96944609436333,-0.04404520275510469,4.5114136
3374836252947269888,90.97993942986818,20.138441150108694,4.5121093
4445259407258903168,251.45787513632158,8.58267567834019,4.512991
6170485544575679104,207.95648516889636,-32.99421604932391,4.5131893
1869341845103357312,311.7950148912298,34.374157285652146,4.5142336
1025792744683898496,140.43027367661008,56.699169952034,4.5146437
184433149893809024,81.16308634193963,37.38530042174584,4.5159707
2414783622022208128,0.9350673848393924,-17.336031385276243,4.5165873
5738958360595725312,139.9431298177414,-11.974797638401844,4.520355
4253892913176211200,284.2655675214513,-5.846498342955987,4.520452
5989102478619519616,235.2963466961976,-44.6623899936602,4.5205355
1547080896862730112,184.9528667753451,48.984172152779195,4.521284
812966291849963008,143.76578468685707,39.62158249034539,4.5221634
5949068676156098944,263.91480225423027,-46.505859649613626,4.523951
2702544403629124224,336.31934038803763,1.3774098514356214,4.5250964
6042226413691523712,243.07579088861522,-27.926483701511838,4.5251393
188771135583573504,79.78833900872726,40.09609817127969,4.5258846
4251743058774556288,280.88030991266197,-8.275192270351038,4.5263143
5964986649547042944,253.49886248281086,-42.36204478621972,4.526421
3431061738543669888,88.33188082932026,27.61221929723723,4.5289407
6727439895482929536,275.5771525671383,-38.65702671060089,4.532012
4168517278355561088,264.4612565750127,-8.118866349866806,4.5321913
3507879565090229888,199.596298132351,-18.31592210064546,4.5325284
2840673506807375360,350.15953538948116,23.740343929010553,4.5333734
3222908175762554496,85.61905824956831,1.4745655288462125,4.5347657
4053228261586904704,275.3807084764469,-24.915285940424056,4.53661
4727337637895749888,48.138321457658044,-57.32148837931147,4.5381293
3006953165675574272,97.20443082022794,-7.033072532821691,4.539529
5998976093037660416,232.35107809874762,-46.73273050452892,4.54036
2911168969701511424,90.81533908004972,-26.284162348914474,4.5432167
6238537823914049408,235.07032756422913,-23.818155253685525,4.544677
2230744513908056192,332.45227851810483,72.34121796602223,4.5459895
3016424530632449280,82.98274667917148,-7.301559457042783,4.5462146
4763906879239461632,76.3774682786158,-57.47218051585344,4.550013
6544701440869855744,340.87495789649853,-41.41476159735719,4.5501084
5520409190267731584,121.6680441556766,-45.265964020239466,4.550747
3191969567826137600,63.59866323039917,-10.257004679746327,4.551864
3235897703054775936,81.70929343540975,3.0956682931066135,4.5534735
2328250059757795072,357.2319437772816,-28.130743427071945,4.5545783
6306084740216143616,226.65648166537989,-16.256921928036633,4.5563684
1696798367260229376,229.2745974667176,71.82394415715765,4.5566783
1813013108479261312,311.3676971796759,18.09000081367402,4.5587654
3068999225306100480,119.93373161579888,-3.679597613872835,4.560082
2932346628813365504,103.90620210035782,-20.13631925626221,4.5604143
137319832555250816,44.765068361382745,35.18316029459311,4.561302
1068971975056597632,137.0976608806673,66.87305327249916,4.5617146
93806419367308544,28.38291710673696,19.293423012157074,4.5623956
2061242908036996352,304.4466538791861,38.032900101431466,4.5663805
2001858044491733888,339.34303203886293,51.54466029252701,4.5664697
4291322105716288512,293.44178284648535,5.465586395833105,4.5666766
2461043306017773696,27.395592738749468,-10.686824077584253,4.5682287
4281199284413726208,284.0551537594634,4.203745304112682,4.5688887
1999333119114597632,356.76490909594787,58.652243604255666,4.5690794
6294922115917311872,206.8560810696412,-17.859979938898395,4.569464
1953794542947272192,323.69475287203414,38.53450900047495,4.5702386
6043646879640103936,240.8355946975947,-25.865412141898794,4.5704613
5710178952977568000,130.4305831520658,-15.943815593141688,4.5714664
6057088443681190272,193.66297494956902,-59.146768122660625,4.571913
4131941783535773568,250.39316595282335,-17.742173535515366,4.572637
5517239366958299776,118.2650856736453,-49.61297718879144,4.572828
6868679345227206784,296.58996830574534,-19.76151702819161,4.5735307
398030875774246656,20.585284640689324,45.52881684065896,4.57383
495235297172196864,57.58987820724574,71.3320796371637,4.575176
5579392388451841152,102.71815035084332,-34.36731333609148,4.5753856
6631154940652748544,277.8434291574654,-62.27850402524726,4.5776186
6659466780952274304,293.8040552569727,-48.09936339008433,4.578217
1172801946147903744,220.41141722058745,8.161778737623301,4.5790625
5322904913005317888,128.6815560201254,-49.94412196707303,4.5791163
6767903057227289088,294.1771467866805,-24.883724536359477,4.579329
3393870689010191744,77.92320767970409,16.045707753738206,4.57964
3885781539757620736,158.04886484593,14.137379794462465,4.580366
4225598836822831360,307.4128129463103,-2.8856284168606123,4.580437
614700980739015296,145.9329524980636,14.021694130394637,4.580817
2481138392843715968,25.68125473603141,-3.690348112173282,4.582967
3409207536188836352,75.77426596731988,21.58977916305356,4.583001
5083386372283360000,59.98123971397159,-24.01614148925664,4.5849977
976842521375217280,111.67848159618472,49.21131032413723,4.58711
327523283893186048,38.02595541724334,36.147325470524684,4.587791
3448691754658000640,83.18197230212488,32.19200837084741,4.5889196
1319135746826326016,245.52376180199448,30.892472900424135,4.592602
2949326146358060416,104.02768626148816,-14.043402533581608,4.5929117
6236363539673265152,237.74469925297092,-25.751404905972027,4.593921
6754254613232981632,299.73847260940425,-26.19564201470412,4.5964165
1126897477422999936,158.7725122570992,75.7129084407845,4.596746
4462706870086557440,251.3439506550673,15.745061823317617,4.59896
1349637195812633984,269.2022944867467,45.350708169749176,4.598965
5222191159719547776,136.40984566742884,-70.53845796451294,4.599252
3701693091058501504,185.086116816907,3.312288368336339,4.59977
1893506774202354688,330.9980390630522,28.348383355951718,4.6001306
1356590369907866496,251.8322914851383,42.23879996662785,4.6038456
951619690275198720,102.6912781062249,41.78062052772636,4.60387
4278174940241609216,275.216900828979,3.3772172029571688,4.6042542
2148205378601490688,278.1438446909768,57.045560665928,4.60434
2394297418293724416,355.44092680677056,-17.816528929503807,4.6048746
6153047015281588864,189.9686304143983,-39.98742067826618,4.607563
4084276442652198400,289.4086141104717,-18.952954747215895,4.610157
4155413814250528128,280.5684782616629,-9.052547091230041,4.6127195
1804510069668710400,308.82744324729606,14.674266140045408,4.614309
1340068730232295552,259.41750492094536,37.291766258237836,4.6189446
1801210568415251072,326.0370430016283,28.74156459933625,4.6213474
4684720292326084608,12.149843325439985,-74.92358725607026,4.6226683
3312910967798031360,67.10991863798837,16.359757172448226,4.6231513
5372183546686006400,173.80476462865013,-47.37261110662386,4.626996
4650354712809914624,83.68659813613033,-73.74111481961506,4.629465
1828386961117254272,298.3655075114325,24.079775640554793,4.629588
182640361821885440,81.9120102569552,34.47570666443864,4.629645
5946685759563224960,265.0999815874886,-49.416365160249036,4.6307707
5335709172633235840,174.391275270099,-60.90319916286656,4.631349
2062313797982404608,304.230370176277,40.36506639730282,4.6323004
2137210017510711552,297.6571013545259,52.98768832251624,4.6324477
2048824680109512320,296.06959462540806,37.354513389932144,4.6336026
517650349234855424,37.26617856169214,67.40241597303176,4.6340737
664950414475977728,130.82094133479526,21.468324769393398,4.634174
580275512191589760,136.49311197833015,5.092283407784005,4.634946
427322415301550208,13.266856595321226,61.124725084691256,4.6359124
2993876570803825664,91.53877125016398,-14.935196932716986,4.6362815
3393017330548004224,76.14236864858779,15.403964175539897,4.6403
659211857132536960,127.89859598008834,18.094166548299846,4.6407075
5021010046848175616,31.122699247888466,-29.296752376632117,4.641025
6340310574387172608,222.75486678573716,-2.2997027530368577,4.6411214
3222282691086558464,81.18678542582163,1.846446899728481,4.6411395
2667335258168556928,324.43847284374436,-7.854310194669084,4.641373
4104122833743954304,277.2994131435603,-14.565844529321735,4.6417503
3649422995468596480,217.04996173229358,-2.227972894104621,4.645484
1637717179389828224,264.2379136853085,68.75939576611263,4.645841
5481012589122549376,91.76434222996907,-62.15488051637286,4.6460023
4103326065816701440,278.1805094085419,-14.865677471797216,4.6471844
2661005953843811456,350.08611451666513,5.381042277393145,4.647561
5663583299457858816,145.32072073333887,-23.591500330970806,4.6480107
143652710294349696,44.69043695121501,39.662542006966284,4.6480665
749214855324239232,156.47800139920705,33.79585502679851,4.6493287
3504044777770340096,197.2635090052335,-23.118248890279382,4.6528893
2216195157578923136,324.4800815259345,62.08192269169192,4.6535788
1744662586614707072,317.58562219320083,10.130905033190228,4.6535826
1965737747481185280,320.70237609415886,40.93243730176285,4.6559525
1024535246979166080,138.95722409192788,56.741279076326805,4.656113
3269362645115584640,49.841600693178854,3.3706161908023495,4.6564903
2676509823708845056,330.82862630268744,-2.1554170454072525,4.656648
624684408880100992,154.932943049452,19.469961355767943,4.6571474
6632506446602144896,284.65074100016415,-60.200403786475356,4.6572723
2180033354016699136,307.82846324487076,49.220152865917946,4.6576266
2991407583086382592,91.24634511639586,-16.484452256410272,4.6582184
3587107658569000960,174.1701844290331,-9.802205106238016,4.658411
756291174721509376,158.30707896392835,40.42555422701387,4.6608243
1524839460257904896,198.42862426889826,40.15295218118697,4.661752
1257529526205454336,212.5996092421406,25.091411036228337,4.6620293
3887116690471688960,154.16963549688722,13.728268710799595,4.66207
6141742283401003264,198.01111684680066,-37.80281712584803,4.662345
6138676741904648448,193.83073483578056,-42.91578843981604,4.662756
5136714576016018432,29.942589526892256,-20.824468084859554,4.6629734
8900825800310016,44.928756622077145,8.907313066231804,4.663585
6085229378603010688,196.56940048682722,-48.463360446028624,4.6672645
3476926526063978624,175.0530530705465,-34.74466439484148,4.6677394
3477693263625366016,175.43307647478963,-32.49954955769961,4.668484
2811075718938567040,350.7691305909853,12.31381634461563,4.668523
6454999399628150016,308.89584121149846,-60.58257517423834,4.668942
3221269181884277504,80.44061364362146,-0.3824599223200895,4.6692405
4227108706805769216,312.32170615821116,-0.5634494828950077,4.6692724
3610805737623654784,201.67926787740808,-12.707757878752671,4.6696777
3934385451263677568,191.66157426466478,16.57775849104139,4.66979
4066303447672595200,272.93060124139345,-23.701374034490094,4.67057
6235654766990811008,238.40291328025262,-25.327245706426233,4.670864
557132510414951552,75.08638114180661,81.19421908422336,4.6715593
2166348110749083520,312.2345339835501,46.11412316200807,4.673104
853819947756949120,157.65517382143014,55.980393770343866,4.673892
4059847665200332544,260.8399675211914,-28.142969148813428,4.67406
3155059306081172992,108.91439297203007,7.977756338340574,4.6743164
6294168164474202112,207.46737454105764,-18.134339219019612,4.675496
6054349903822813824,181.0799018292632,-63.165696998283835,4.6758814
5597142972899118080,119.09466622007194,-30.284636471209808,4.678067
442784709875709312,49.05083152899001,50.93758670815784,4.678598
1300043071008233216,252.9386359234523,24.65645744438263,4.678733
849917888362404224,163.39304504986185,54.58508627236942,4.679033
1068982214258617216,137.59826115667667,67.13362657576307,4.679625
6001046782644084736,233.97173763292383,-44.958481101484004,4.680546
175909804473075968,65.1025267220552,34.56669459662401,4.6806498
589907543288859264,142.98596093539476,11.29945493965191,4.6827707
5521252069013332736,122.85785441385654,-42.98725806067096,4.683607
2366512209704495744,3.0418414176023876,-17.938379857948235,4.6860495
5957938608303888896,267.5463147469851,-40.090441230775156,4.686216
1398436236272992256,240.69992929834103,46.03643052959376,4.686431
93118709203914624,32.65707215459212,19.500215887178268,4.6874065
3947649169267207296,188.78232141709483,18.377162032190192,4.68993
868802550325278336,116.02874660307612,25.78407088430397,4.6903043
1511727333122255744,214.0403113385615,51.367626355117125,4.6919436
397372371388455424,21.916349868710668,45.4061957177476,4.69429
5323643028911351808,134.08014307195594,-52.72340937416571,4.69606
5329412200783621120,130.3046529868285,-47.3170832661192,4.696814
5774447400486874112,262.8643419566047,-80.85932753956394,4.6979966
3703171934198532992,189.59299970167552,1.8545834545138309,4.698662
2046564633962669184,292.94301589248624,34.45295263273132,4.6996293
3180168097208521216,74.98241826479936,-12.537805042542022,4.7006297
413463586628312448,19.55779304162413,57.80316285738621,4.701408
6171681877649374080,208.30218826696824,-31.927667152416067,4.701439
5381537023379295232,176.62052057636615,-40.498565145629904,4.701676
3414635344059244032,79.819245998672,22.09617227187294,4.702397
104716907609412352,29.481705461334002,23.596004083756643,4.7035136
3300128870247575424,63.48489511767581,9.263690552929019,4.7038655
3185689878960742144,68.54888212315949,-8.97075150389221,4.7054224
5424573351607727744,140.46280482578462,-42.195080881938964,4.7064133
737416958118769408,163.93433874937443,33.50680761336378,4.7067347
6715596505954270080,285.7789905081032,-42.09530869089781,4.7096405
1795337256472746624,329.95655140849897,23.940773642617568,4.710875
2962212521412699264,80.11222751822649,-21.2398015883729,4.71341
5508514570390830336,107.6977201012826,-48.93121919959045,4.7136803
4078501807613954688,281.5860152513439,-22.392179647106605,4.7141294
2393870910861426304,355.39350911667003,-18.027391206515404,4.7147717
3017187866581304832,83.76118125097135,-6.002022626826358,4.7164865
2624940628127167616,339.4387762702068,-4.22858649413568,4.7183456
797655936030681088,142.88474751755192,35.10283899903682,4.718575
1954523003760107776,325.77685579674505,41.15491102654942,4.7196474
5508659362328792704,108.65889107843371,-48.271927786329506,4.721437
3155451625572457344,111.4120613782976,9.27605302615197,4.723
5177388878382361216,39.000046479718485,-7.831858811271886,4.723041
5336490478704008960,172.94191336266627,-59.44205356300341,4.723902
2867726990408448896,355.99821453462255,29.361273063593057,4.7239447
6438274350302427776,281.3624218338677,-64.87192513545952,4.724598
783826381854457088,170.7063571289344,43.48265112676979,4.72593
296483280365523840,19.86676642711717,27.264007932194286,4.72607
567664766657362304,46.53180913962083,79.41858143372502,4.726453
2162953368584828032,313.3115554151719,44.38727303416941,4.72838
5074145801686988800,49.89547476147794,-24.123001423249043,4.7297926
4117290138348536064,265.85700792887656,-21.683392427381285,4.7305098
5790905612092884224,201.27781691030418,-74.88840935214866,4.7306056
3407611182744289152,76.86503115411448,18.645131947885993,4.7324567
6477431326619860224,312.8752186433054,-51.60820158364423,4.7332306
5166714578981717632,48.95842776603491,-8.819524012825129,4.733678
1911189532517047936,347.53709597085503,33.76765896486377,4.7354307
